-89.856
-89.846
-89.847
-89.837
-89.831
-89.825
-89.816
-89.815
-89.811
-89.808
-89.808
-89.806
-89.803
-89.803
-89.8
-89.796
-89.796
-89.795
-89.792
-89.79
-89.79
-89.791
-89.79
-89.787
-89.789
-89.787
-89.785
-89.785
-89.785
-89.785
-89.784
-89.784
-89.784
-89.784
-89.783
-89.784
-89.785
-89.784
-89.785
-89.785
-89.787
-89.787
-89.786
-89.788
-89.787
-89.787
-89.789
-89.789
-89.789
-89.79
-89.791
-89.791
-89.791
-89.791
-89.793
-89.795
-89.794
-89.795
-89.795
-89.796
-89.795
-89.797
-89.799
-89.8
-89.799
-89.8
-89.802
-89.802
-89.803
-89.803
-89.804
-89.805
-89.805
-89.806
-89.807
-89.809
-89.808
-89.808
-89.81
-89.811
-89.812
-89.811
-89.813
-89.814
-89.815
-89.814
-89.815
-89.816
-89.816
-89.816
-89.816
-89.815
-89.815
-89.818
-89.818
-89.819
-89.817
-89.815
-89.816
-89.812
-89.805
-89.794
-89.769
-89.699
-89.388
-86.222
-88.207
-89.611
-89.733
-89.7
-89.668
-89.757
-89.799
-89.793
-89.718
-89.778
-89.741
-89.636
-89.444
-88.755
-86.858
-86.043
-88.071
-89.149
-89.497
-89.656
-89.725
-89.764
-89.784
-89.797
-89.805
-89.814
-89.823
-89.832
-89.837
-89.842
-89.846
-89.85
-89.856
-89.864
-89.864
-89.862
-89.857
-89.865
-89.865
-89.864
-89.868
-89.872
-89.875
-89.877
-89.875
-89.872
-89.869
-89.866
-89.862
-89.868
-89.868
-89.868
-89.864
-89.864
-89.876
-89.879
-89.858
-89.579
-89.498
-89.761
-89.845
-89.882
-89.894
-89.902
-89.905
-89.907
-89.908
-89.91
-89.912
-89.914
-89.915
-89.916
-89.917
-89.914
-89.908
-89.859
-89.722
-89.915
-89.924
-89.926
-89.927
-89.929
-89.931
-89.931
-89.932
-89.934
-89.936
-89.936
-89.935
-89.937
-89.938
-89.94
-89.941
-89.943
-89.943
